sample, mag, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63
11, 16.84341424266777, 642.817397459183, 9.502110881631722, 3.9858758668452183, 8.307343665650526, 5.653648889811009, 2.544319063041186, 0.9952442268336412, -12.671608590037001, -14.252074159322794, -0.8222675691432284, -18.04558047236846, 2.3663525895858033, -4.564309711550299, 1.2601361894758842, 13.58791695789599, -3.666476819902957, -5.575475958150946, -1.8840010867534873, -2.9341299180094254, 0.9157263024408959, -2.618027765268107, -3.284573719824891, 3.857601373918083, -0.533876949372659, 4.492497469420943, 14.670765860287025, -10.071612101640955, 3.925493033324314, 1.7399978483829877, -6.883662088745974, 5.342981522232499, -8.457303936140475, 9.403293533625117, -8.45730393614048, 5.342981522232501, -6.883662088745972, 1.7399978483829857, 3.925493033324322, -10.071612101640955, 14.670765860287021, 4.492497469420945, -0.5338769493726667, 3.857601373918082, -3.284573719824893, -2.6180277652681077, 0.9157263024408941, -2.934129918009427, -1.8840010867534898, -5.575475958150946, -3.666476819902953, 13.587916957895988, 1.260136189475883, -4.5643097115503, 2.3663525895858033, -18.045580472368464, -0.8222675691432331, -14.252074159322792, -12.671608590037001, 0.995244226833643, 2.5443190630411956, 5.65364888981101, 8.30734366565053, 3.985875866845223, 9.502110881631724
12, 7.987777997163752, 649.8797686896335, 16.19635345494807, 9.282619918839018, 12.042586272649109, 11.015813234938744, 2.2879724946937516, -0.9024155475394302, -8.116977557697219, -12.761281572132624, 7.946961530447683, 0.024708943335210343, 3.2069299986966118, 9.695582855464204, 4.125067452105667, 6.78541524261489, -2.6370363982624827, -6.50725798251554, 5.255284419793499, 0.8783931425327434, -4.897896008132274, 2.5263177884281944, 1.8728476035139265, -5.809904233888163, 5.392758941801485, -12.231254316895523, -15.263038079824778, 1.9845521260381704, -15.9454511346911, -4.4393052091530905, -1.7701181473773397, -12.58724289683472, 1.8963747970834328, -16.46566476407571, 1.8963747970834355, -12.58724289683472, -1.7701181473773406, -4.439305209153088, -15.945451134691101, 1.9845521260381709, -15.26303807982477, -12.231254316895523, 5.392758941801497, -5.809904233888161, 1.8728476035139319, 2.5263177884281958, -4.897896008132272, 0.8783931425327443, 5.2552844197935045, -6.50725798251554, -2.637036398262477, 6.785415242614892, 4.125067452105669, 9.695582855464204, 3.2069299986966198, 0.02470894333520679, 7.9469615304476875, -12.761281572132624, -8.116977557697219, -0.9024155475394262, 2.2879724946937596, 11.015813234938745, 12.042586272649114, 9.282619918839025, 16.196353454948074
13, 5.660458542037023, 648.0158462775548, 13.817297944012536, 5.332159197073993, 5.894695666771356, 5.916508876483518, -7.214899913170319, -11.108072513514134, -8.380611152828887, -12.17546672088606, 2.660434527113524, 9.975124539921676, -7.283898089557159, 4.209324106601538, -6.468687787769329, -18.366383722542313, -4.095540288581063, -1.4868952722996478, -6.025889699962262, -4.10734009092258, -4.59346109318065, -5.664611163907341, -4.664859065612648, -3.4288130974739826, -12.188294532237698, 7.060729217103029, 3.3046703896124754, 1.2588461428611977, 18.781233397156175, 1.1224371304895788, 4.992748305562689, 14.113520021048636, -0.5246066463143988, 18.32958717615446, -0.5246066463144015, 14.113520021048638, 4.99274830556269, 1.122437130489577, 18.78123339715618, 1.258846142861196, 3.3046703896124656, 7.060729217103027, -12.188294532237702, -3.428813097473992, -4.664859065612649, -5.664611163907341, -4.593461093180653, -4.10734009092258, -6.025889699962262, -1.4868952722996487, -4.095540288581061, -18.36638372254231, -6.468687787769328, 4.20932410660154, -7.283898089557157, 9.97512453992167, 2.6604345271135266, -12.175466720886062, -8.380611152828887, -11.10807251351413, -7.21489991317031, 5.91650887648352, 5.89469566677136, 5.332159197073998, 13.817297944012537
14, 9.013978134588246, 643.8689887152823, 9.04220740299276, -1.0264678572522685, -2.865215027646368, -2.0508047390743283, -16.807199254146976, -19.153697582438788, -6.18126432787719, -5.525777283585628, -5.338254112342082, 10.619107376660327, -10.16503429113611, -6.196916934742289, -7.220436142576461, -12.896712037120047, 3.291629396350795, 8.371180394594262, -1.803617935443504, 3.397145648660424, 10.632410371125255, 5.260043995545439, 6.34388861406823, 13.78759025122631, 14.566246451486307, 7.042068812800808, 15.223435223968984, 1.23397170691047, -11.6605627961213, 8.060431064475004, -1.9531886521723607, -9.166323216722425, 5.1385979684996395, -14.182729613881918, 5.138597968499642, -9.166323216722422, -1.9531886521723598, 8.060431064475006, -11.660562796121294, 1.2339717069104665, 15.223435223968988, 7.04206881280081, 14.566246451486307, 13.787590251226312, 6.34388861406822, 5.260043995545438, 10.632410371125253, 3.3971456486604152, -1.8036179354435111, 8.371180394594262, 3.29162939635079, -12.896712037120057, -7.220436142576466, -6.196916934742287, -10.165034291136113, 10.619107376660326, -5.338254112342084, -5.525777283585629, -6.1812643278771935, -19.153697582438788, -16.807199254146973, -2.0508047390743256, -2.8652150276463635, -1.0264678572522632, 9.042207402992766
15, 10.079806750517715, 642.9816664736309, 7.443843481453378, -4.069063358787635, -8.080632209329082, -6.378823219230542, -19.06604371054278, -17.334286410527753, 2.285195465909162, 7.880263531889334, -5.849593351891192, 5.47808311721586, 1.4289468534702658, -5.144944950715086, 6.166005348934877, 17.308085894416962, 8.800697263086166, 5.633752834572191, 10.613290995470841, 7.101805157985252, 2.8250430799534767, 6.125168866015483, 3.249020654194037, -7.251308973000954, -1.5833944830880098, -12.245429302888672, -22.00765258747923, 1.5737729461903047, 6.71556908669531, -11.049535277786571, 3.741393709654666, 8.883999907569429, -4.673194678404346, 15.07005185553328, -4.673194678404345, 8.883999907569429, 3.7413937096546652, -11.049535277786573, 6.715569086695305, 1.5737729461903047, -22.007652587479235, -12.245429302888674, -1.5833944830880018, -7.251308973000949, 3.2490206541940383, 6.125168866015482, 2.8250430799534785, 7.101805157985252, 10.613290995470843, 5.633752834572193, 8.800697263086164, 17.308085894416955, 6.166005348934873, -5.144944950715085, 1.42894685347026, 5.478083117215862, -5.849593351891193, 7.880263531889332, 2.2851954659091582, -17.33428641052776, -19.06604371054278, -6.37882321923054, -8.08063220932908, -4.069063358787633, 7.443843481453384
16, 10.004972714084973, 643.138164010224, 6.816857477799468, -5.914474315440571, -11.563069724141354, -8.703816575837216, -15.79695874950785, -8.654722032438062, 10.722520767490355, 17.66813555647296, -1.0970281348599018, -3.557919934272219, 12.473330728506085, 3.206357804715597, 11.73298096645856, 20.56784553482931, -0.663729356426177, -7.483858152942901, 0.5950318703663185, -5.311341472152039, -11.430650403763451, -9.120612059279404, -8.593494269022854, -4.92999055079245, -11.769215543532187, 11.052245156712628, 19.567203794164236, -3.093861174178673, 0.5646601729189307, 13.099185280046385, -4.469829016631591, -7.526437702831636, 4.894364252400001, -15.226549392126401, 4.894364252400003, -7.526437702831633, -4.46982901663159, 13.099185280046385, 0.5646601729189396, -3.093861174178672, 19.567203794164232, 11.052245156712628, -11.769215543532194, -4.929990550792452, -8.593494269022855, -9.120612059279406, -11.43065040376345, -5.311341472152035, 0.5950318703663222, -7.483858152942901, -0.6637293564261689, 20.56784553482931, 11.732980966458559, 3.206357804715596, 12.47333072850608, -3.5579199342722188, -1.0970281348599071, 17.66813555647296, 10.722520767490353, -8.654722032438066, -15.796958749507851, -8.703816575837216, -11.563069724141352, -5.914474315440565, 6.816857477799475
17, 9.62515972506874, 643.2295268023128, 6.058646728840733, -7.599485595962459, -14.118772234158719, -9.775822082015651, -8.873226703386575, 2.861477513456408, 14.2061726701689, 17.014359107162008, 4.359161194434239, -9.537171020016315, 10.217398537532993, 7.477450461187267, 0.5158275192489041, -9.421584217345519, -9.078353387005567, -5.790250371165313, -10.895390296353533, -5.203744054827737, 3.6282234913689853, 0.6639848267553683, 4.653303999855471, 12.521964986894163, 16.301559606153766, -3.605906478833889, -8.470775494382815, 3.338667233924143, -7.948613039657381, -13.395508818066384, 4.569399372499385, 5.633533899798605, -5.31581881497936, 15.135186600037628, -5.315818814979359, 5.6335338997986035, 4.569399372499382, -13.395508818066382, -7.948613039657389, 3.3386672339241423, -8.47077549438281, -3.6059064788338855, 16.30155960615377, 12.521964986894163, 4.653303999855464, 0.6639848267553674, 3.628223491368984, -5.203744054827741, -10.895390296353533, -5.790250371165315, -9.078353387005563, -9.421584217345515, 0.5158275192489081, 7.477450461187266, 10.217398537532993, -9.537171020016311, 4.359161194434234, 17.014359107162008, 14.206172670168899, 2.8614775134564034, -8.873226703386582, -9.77582208201565, -14.11877223415872, -7.599485595962458, 6.058646728840739
18, 10.299258616861945, 643.0367782385597, 4.9589046810662065, -9.272860653108804, -15.734387227022077, -9.628986539316243, -0.11536772582792487, 13.161557864225738, 11.000159738402253, 6.166145239379193, 6.414232121065697, -7.237664874171568, -3.022657905688401, 2.3515105368893097, -11.58082206327937, -24.37293150401682, -1.2261945744752192, 7.392495360854156, 1.468367999812674, 7.28798226612574, 9.288804195896823, 8.594818964068976, 4.2058878789327565, -8.967948888081972, -8.883068725254024, -5.9077922852916815, -6.41357392110753, -2.389237745530644, 13.534067815539721, 11.7392012300093, -4.182370039375569, -3.4264543862593597, 5.786536771094655, -14.942438036284557, 5.786536771094655, -3.4264543862593575, -4.182370039375565, 11.739201230009298, 13.53406781553972, -2.389237745530644, -6.4135739211075355, -5.9077922852916815, -8.883068725254018, -8.96794888808197, 4.205887878932764, 8.594818964068976, 9.288804195896823, 7.28798226612574, 1.4683679998126682, 7.392495360854156, -1.226194574475225, -24.37293150401682, -11.580822063279367, 2.351510536889309, -3.0226579056883986, -7.237664874171566, 6.4142321210657, 6.166145239379197, 11.000159738402253, 13.161557864225735, -0.11536772582793375, -9.628986539316244, -15.734387227022076, -9.272860653108799, 4.958904681066214
19, 10.202583489099862, 643.8036767395874, 4.767359909283721, -9.644973550511882, -15.06834268417629, -7.114954690620015, 9.538828861538644, 19.855794678952254, 3.585873384436594, -7.55908518775801, 4.458394189347689, 2.1139232413652382, -12.51287866948427, -5.191454299786251, -6.823930461598829, 0.25410114542646833, 9.105894977397078, 5.982998934918412, 10.725119197526727, 2.403248528769051, -9.050888867645257, -7.342905257104168, -8.78735253013343, -2.790631495140263, -5.324608016957301, 11.611255885571104, 17.986222869034766, 0.18958569445394424, -16.4069468915571, -8.811479935667478, 2.894030261480461, 0.5282839546156932, -6.771984326239068, 14.175539535256803, -6.771984326239069, 0.5282839546156914, 2.894030261480456, -8.811479935667476, -16.406946891557105, 0.18958569445394602, 17.98622286903477, 11.611255885571106, -5.324608016957307, -2.790631495140269, -8.787352530133429, -7.3429052571041655, -9.050888867645254, 2.403248528769052, 10.72511919752673, 5.982998934918414, 9.105894977397078, 0.25410114542646456, -6.823930461598829, -5.19145429978625, -12.512878669484268, 2.113923241365234, 4.45839418934769, -7.559085187758008, 3.5858733844366, 19.85579467895225, 9.538828861538633, -7.114954690620015, -15.068342684176292, -9.644973550511883, 4.7673599092837255
20, 10.315623894697088, 644.4503818853385, 4.4065954381548575, -9.779055136646342, -13.252662848958153, -3.6871563408003705, 16.743804264543034, 19.628239118892957, -5.723313180311536, -17.165914938079077, -1.11411455704211, 9.178922157245383, -9.23644624613275, -6.844292793830297, 7.039887253460536, 23.83134426669495, 2.3077518341219245, -8.15939386188191, -4.401145716733863, -9.118747741012267, -4.988762583816931, -3.9891844353603796, 3.0070175407329662, 10.942543838588117, 14.461695956450917, -11.737191359284004, -22.660311006380898, 0.7693540799596761, 14.067961357027823, 3.1779145486278573, -2.742215281027578, 0.9890107443973131, 6.281724385639014, -14.822244681007874, 6.281724385639018, 0.9890107443973184, -2.742215281027576, 3.1779145486278524, 14.06796135702782, 0.7693540799596779, -22.6603110063809, -11.737191359284003, 14.46169595645092, 10.94254383858812, 3.0070175407329662, -3.9891844353603805, -4.988762583816934, -9.118747741012266, -4.4011457167338595, -8.15939386188191, 2.3077518341219285, 23.831344266694945, 7.03988725346053, -6.844292793830298, -9.236446246132754, 9.178922157245383, -1.1141145570421065, -17.165914938079077, -5.723313180311532, 19.628239118892957, 16.743804264543027, -3.6871563408003736, -13.252662848958154, -9.779055136646338, 4.4065954381548655
